Time,31P | 31P,43Ca | 43Ca,55Mn | 55Mn,85Rb | 85Rb,87Sr | 87Sr,89Y | 89Y,93Nb | 93Nb,139La | 139La,172Yb | 172Yb,175Lu | 175Lu,176Hf | 176Hf.14N5.1H12,178Hf | 178Hf.14N5.1H12,181Ta | 181Ta,204Pb | 204Pb,206Pb | 206Pb,208Pb | 208Pb,232Th | 232Th.14N.1H,238U | 238U.14N.1H,
,dwell time=0.001;xcal factor=66824.62237,dwell time=0.001;xcal factor=71719.77352,dwell time=0.005;xcal factor=77663.90594,dwell time=0.005;xcal factor=90291.4326,dwell time=0.005;xcal factor=90610.77921,dwell time=0.005;xcal factor=90930.12583,dwell time=0.005;xcal factor=91568.81905,dwell time=0.005;xcal factor=94936.52692,dwell time=0.005;xcal factor=102737.50764,dwell time=0.005;xcal factor=103446.6877,dwell time=0.005;xcal factor=103683.08106,dwell time=0.005;xcal factor=104155.86777,dwell time=0.005;xcal factor=104865.04783,dwell time=0.005;xcal factor=110302.095,dwell time=0.005;xcal factor=110075.4461,dwell time=0.005;xcal factor=109848.79721,dwell time=0.005;xcal factor=107129.01044,dwell time=0.005;xcal factor=106791.55622,
49.26134,0,0,18213.259252736,0,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,2000.16001280102,0,0,
49.51113,0,0,13006.7635170289,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,2200.1936170383,0,0,
49.76128,0,0,22219.7311212357,0,200.0016000128,0,0,0,0,0,0,0,0,0,1600.10240655402,2800.31363512713,0,200.0016000128,
50.01105,0,0,36453.0756781874,200.0016000128,0,0,0,0,0,0,0,0,0,0,1600.10240655402,5201.0818250196,0,0,
50.26131,0,0,43274.7788177972,0,200.0016000128,0,0,0,0,0,0,0,0,0,3800.57768780855,7602.31110257518,0,0,
50.51094,1000.04000160006,0,44478.9946945776,400.006400102402,400.006400102402,0,0,0,0,0,0,0,0,400.006400102402,3400.46246289495,6601.74286011507,200.0016000128,0,
50.76111,0,0,52309.2216548153,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,3400.46246289495,5401.16665199683,0,0,
51.01082,0,0,45683.3263873305,200.0016000128,0,0,0,0,0,0,0,0,0,0,1200.05760276493,2000.16001280102,0,0,
51.26124,0,0,42472.032567234,200.0016000128,0,0,0,200.0016000128,0,0,0,0,0,0,1800.12960933187,3800.57768780855,0,0,
51.51116,0,0,46486.2785329572,0,0,0,0,0,0,0,0,0,0,0,2600.27042812453,2800.31363512713,0,0,
51.76137,0,0,41669.3377780627,200.0016000128,0,0,0,200.0016000128,0,0,0,0,0,0,1000.04000160006,2800.31363512713,0,0,
52.01114,0,0,45683.3263873305,0,400.006400102402,0,0,0,0,0,0,0,0,0,1200.05760276493,5401.16665199683,0,0,
52.26125,0,0,31840.5011174214,0,0,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,1000.04000160006,0,0,
52.51079,0,0,22219.7311212357,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,800.025600819226,0,0,
52.76121,0,0,28432.2990917683,0,200.0016000128,0,0,0,0,0,0,0,0,0,800.025600819226,800.025600819226,0,0,
53.01116,0,0,10204.1632986258,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,2000.16001280102,0,0,
53.26137,0,0,7602.31110257518,0,0,0,0,200.0016000128,0,0,0,0,0,0,1000.04000160006,800.025600819226,0,0,
53.51107,0,0,11405.2007715518,400.006400102402,0,0,0,200.0016000128,0,0,0,0,0,0,1000.04000160006,400.006400102402,0,0,
53.76132,0,1000.04000160006,9003.24116682005,0,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,1600.10240655402,0,0,
54.01096,0,0,12606.3536022155,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,600.014400345608,1400.07840439065,0,0,
54.2612,0,0,6001.44034568296,200.0016000128,0,0,0,0,0,0,0,0,0,0,800.025600819226,1000.04000160006,0,0,
54.51109,0,0,11605.3848985929,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1200.05760276493,0,0,
54.76119,0,0,13607.4024269202,600.014400345608,0,0,0,0,0,200.0016000128,0,0,0,0,1000.04000160006,800.025600819226,200.0016000128,0,
55.01127,0,0,14808.7667899396,0,0,0,0,0,0,0,0,0,0,0,1200.05760276493,1200.05760276493,0,0,
55.26148,0,0,17812.6826300326,0,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,1600.10240655402,0,0,
55.51117,0,1000.04000160006,15609.7404780583,200.0016000128,0,0,0,0,0,0,0,0,0,0,600.014400345608,1600.10240655402,200.0016000128,0,
55.76136,0,0,13006.7635170289,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
56.01094,0,0,17612.3991289868,0,0,200.0016000128,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
56.26119,0,0,15809.9919148902,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1400.07840439065,0,0,
56.51108,0,0,17412.118834709,0,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,1000.04000160006,0,0,
56.76138,0,0,8602.95941803981,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,800.025600819226,0,0,
57.01132,0,0,8402.82334864514,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
57.26139,0,0,9203.38684635946,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,800.025600819226,0,0,
57.51101,0,0,9803.84310649775,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1000.04000160006,0,0,
57.76118,0,0,6401.6388195378,0,0,0,0,200.0016000128,0,0,0,0,0,0,400.006400102402,1600.10240655402,0,0,
58.01096,0,0,8402.82334864514,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1200.05760276493,0,0,
58.26133,0,0,8402.82334864514,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,0,1600.10240655402,0,0,
58.51132,0,0,6801.85010322808,0,200.0016000128,0,0,0,0,0,0,0,0,0,1200.05760276493,1800.12960933187,0,0,
58.76152,0,0,4800.92177698118,400.006400102402,0,0,0,0,0,0,0,0,0,0,800.025600819226,600.014400345608,0,0,
59.01129,0,0,7402.19104855037,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,800.025600819226,0,0,
59.2613,0,0,7402.19104855037,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,1200.05760276493,0,0,
59.51116,0,0,4400.77453631839,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,0,800.025600819226,0,0,
59.76121,0,0,4800.92177698118,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,0,0,
60.01109,0,0,5401.16665199683,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,400.006400102402,0,0,
60.26139,0,0,5801.34591225164,400.006400102402,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,200.0016000128,0,
60.51134,0,0,4200.70571856072,600.014400345608,0,0,200.0016000128,0,0,0,0,0,0,0,0,1200.05760276493,0,0,
60.76141,0,0,5201.0818250196,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
61.01106,0,0,7001.96054895371,200.0016000128,0,0,0,0,0,0,0,0,0,0,1000.04000160006,1000.04000160006,0,0,
61.26126,0,1000.04000160006,6001.44034568296,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,800.025600819226,0,0,
61.5111,0,0,4800.92177698118,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,600.014400345608,200.0016000128,0,
61.76139,0,0,5601.25468104855,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1000.04000160006,0,0,
62.01129,0,0,5801.34591225164,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,800.025600819226,0,0,
62.26131,0,0,2000.16001280102,400.006400102402,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,600.014400345608,200.0016000128,0,
62.51102,0,1000.04000160006,4200.70571856072,200.0016000128,0,0,0,0,0,0,0,0,0,0,1800.12960933187,600.014400345608,0,0,
62.76126,0,0,2400.23042212052,800.025600819226,0,0,0,0,0,0,0,0,0,0,400.006400102402,1400.07840439065,0,0,
63.01115,0,0,2200.1936170383,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,1400.07840439065,0,0,
63.26124,0,0,1600.10240655402,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,400.006400102402,0,0,
63.51095,0,0,2600.27042812453,0,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,1400.07840439065,0,0,
63.7613,0,0,2400.23042212052,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,800.025600819226,0,0,
64.01112,0,0,800.025600819226,400.006400102402,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,200.0016000128,1200.05760276493,0,0,
64.26125,0,0,3000.36004320518,0,0,400.006400102402,0,0,0,0,0,0,0,0,800.025600819226,800.025600819226,0,0,
64.51116,0,0,3200.40965243551,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,600.014400345608,0,0,
64.76119,0,0,4000.64010241639,200.0016000128,600.014400345608,0,0,0,0,0,0,0,0,0,800.025600819226,800.025600819226,0,0,
65.01118,0,0,2800.31363512713,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,600.014400345608,0,0,
65.26138,0,0,2000.16001280102,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
65.51128,0,0,2800.31363512713,0,0,0,0,200.0016000128,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
65.76126,0,0,2800.31363512713,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,0,0,
66.01114,0,1000.04000160006,3200.40965243551,0,0,0,0,0,0,0,0,0,0,0,0,1400.07840439065,0,0,
66.26127,1000.04000160006,0,3400.46246289495,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,0,0,
66.51103,0,0,5201.0818250196,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,600.014400345608,0,0,
66.76132,0,0,3400.46246289495,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,0,0,
67.01082,0,0,4400.77453631839,200.0016000128,0,0,0,200.0016000128,0,0,0,0,0,0,400.006400102402,400.006400102402,0,0,
67.26137,0,0,5601.25468104855,0,0,0,0,0,0,0,0,0,0,0,1400.07840439065,0,0,0,
67.511,0,0,6401.6388195378,0,0,0,0,0,0,0,0,0,0,0,0,1200.05760276493,0,0,
67.76138,0,0,3800.57768780855,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
68.01115,0,1000.04000160006,2000.16001280102,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
68.26137,0,0,5001.00020004001,600.014400345608,0,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
68.51111,0,0,4400.77453631839,200.0016000128,0,0,0,200.0016000128,0,0,0,0,0,0,0,600.014400345608,0,0,
68.76145,0,0,1800.12960933187,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,1400.07840439065,0,0,
69.01131,0,0,2800.31363512713,0,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,200.0016000128,0,
69.26119,0,0,3000.36004320518,0,0,0,0,0,0,0,0,0,0,0,1000.04000160006,1200.05760276493,0,0,
69.51109,0,0,3200.40965243551,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,1200.05760276493,0,0,
69.76127,0,0,2200.1936170383,200.0016000128,0,0,0,200.0016000128,0,0,0,0,0,0,200.0016000128,2200.1936170383,0,0,
70.01122,0,0,2400.23042212052,0,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,1200.05760276493,0,0,
70.26125,0,0,2800.31363512713,0,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,1000.04000160006,0,0,
70.51091,0,0,1400.07840439065,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,600.014400345608,0,0,
70.76129,0,0,1400.07840439065,0,0,0,0,0,0,0,0,0,0,0,1200.05760276493,1000.04000160006,0,0,
71.01107,0,0,4200.70571856072,0,0,0,0,0,0,0,0,0,0,0,800.025600819226,200.0016000128,0,0,
71.26129,0,0,2400.23042212052,200.0016000128,0,0,0,0,0,0,0,0,0,0,600.014400345608,800.025600819226,0,0,
71.51104,0,0,1800.12960933187,200.0016000128,0,0,0,0,0,0,0,0,0,0,400.006400102402,600.014400345608,0,0,
71.76138,0,0,2800.31363512713,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,600.014400345608,600.014400345608,0,0,
72.01122,0,0,2600.27042812453,200.0016000128,0,200.0016000128,0,0,0,0,0,0,0,0,200.0016000128,1000.04000160006,0,0,
72.26137,0,0,2000.16001280102,200.0016000128,0,400.006400102402,0,0,0,0,0,0,0,0,800.025600819226,1200.05760276493,0,0,
72.51096,0,0,2000.16001280102,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
72.76121,0,0,3200.40965243551,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,800.025600819226,0,0,
73.01105,0,0,2000.16001280102,400.006400102402,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,1400.07840439065,0,0,
73.26134,0,0,1400.07840439065,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
73.51129,1000.04000160006,0,1600.10240655402,0,0,200.0016000128,0,0,0,0,0,0,0,0,200.0016000128,1600.10240655402,0,0,
73.76135,1000.04000160006,1000.04000160006,1400.07840439065,200.0016000128,0,0,0,0,0,0,0,0,0,0,200.0016000128,1400.07840439065,0,0,
74.01097,0,0,800.025600819226,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1600.10240655402,200.0016000128,0,
74.26113,0,0,2000.16001280102,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,1000.04000160006,0,0,
74.51085,0,0,800.025600819226,0,0,0,0,0,200.0016000128,0,0,0,0,200.0016000128,1200.05760276493,1400.07840439065,0,0,
74.76132,0,0,2200.1936170383,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,800.025600819226,800.025600819226,0,0,
75.0112,0,0,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,1200.05760276493,0,0,
75.26147,0,0,1800.12960933187,0,400.006400102402,0,0,0,0,0,0,0,0,0,200.0016000128,2200.1936170383,0,0,
75.51119,0,0,1800.12960933187,200.0016000128,0,0,0,0,0,0,0,0,0,0,800.025600819226,600.014400345608,0,0,
75.76139,0,0,2800.31363512713,0,0,0,0,200.0016000128,0,0,0,0,0,0,600.014400345608,1400.07840439065,0,0,
76.0111,0,0,1600.10240655402,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,800.025600819226,0,0,
76.26124,0,0,1800.12960933187,1200.05760276493,0,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
76.51106,0,0,2000.16001280102,200.0016000128,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
76.76134,0,0,2000.16001280102,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,400.006400102402,1200.05760276493,0,0,
77.01125,0,0,1400.07840439065,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,1400.07840439065,0,0,
77.26135,0,0,2200.1936170383,0,200.0016000128,0,0,0,0,0,0,0,0,0,1000.04000160006,1400.07840439065,0,0,
77.5111,0,0,1600.10240655402,0,200.0016000128,0,0,0,0,0,0,0,0,0,1600.10240655402,200.0016000128,0,0,
77.76122,0,1000.04000160006,2400.23042212052,0,200.0016000128,0,0,0,0,0,0,0,0,0,1600.10240655402,1000.04000160006,0,0,
78.01101,0,1000.04000160006,1800.12960933187,0,0,0,0,0,0,0,0,0,0,0,1400.07840439065,1200.05760276493,400.006400102402,0,
78.26131,1000.04000160006,0,2000.16001280102,400.006400102402,0,0,0,0,0,0,0,0,0,0,400.006400102402,1200.05760276493,0,0,
78.51079,0,0,2000.16001280102,0,200.0016000128,0,0,0,0,0,0,0,0,0,600.014400345608,600.014400345608,0,0,
78.7614,0,0,1800.12960933187,200.0016000128,0,0,0,0,0,0,0,0,0,0,1200.05760276493,800.025600819226,0,0,
79.01128,0,0,1800.12960933187,0,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,1200.05760276493,0,0,
79.26122,0,0,4400.77453631839,400.006400102402,0,0,0,0,0,0,0,0,0,0,1000.04000160006,400.006400102402,0,0,
79.51102,0,0,5401.16665199683,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,1000.04000160006,0,0,
79.76125,0,0,3000.36004320518,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,1600.10240655402,1000.04000160006,0,
80.01122,0,0,3000.36004320518,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,800.025600819226,1800.12960933187,0,0,
80.26132,0,0,1800.12960933187,200.0016000128,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,400.006400102402,0,0,
80.51139,0,0,2200.1936170383,600.014400345608,0,0,0,0,0,0,0,0,0,0,200.0016000128,600.014400345608,0,0,
80.76141,0,0,800.025600819226,0,0,0,0,0,0,0,0,0,0,0,600.014400345608,400.006400102402,0,0,
81.01111,0,0,1200.05760276493,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,400.006400102402,0,0,
81.26115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,200.0016000128,0,0,
81.51113,0,0,1000.04000160006,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,200.0016000128,0,0,
81.76133,0,0,800.025600819226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82.01124,0,0,800.025600819226,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
82.26138,0,0,400.006400102402,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
82.51149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
82.76121,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.0109,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
83.26124,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83.76134,1000.04000160006,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.01092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.26125,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.51104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
84.76128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.01118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.26136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
85.76142,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.01136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.26128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.51102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
86.76142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.01078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.26126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.51095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87.76125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.01114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.26132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.51111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
88.76136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.01094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.26118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.51109,1000.04000160006,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
89.76131,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.01105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.26138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.51136,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
90.76128,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91.01104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91.26128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
91.51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
91.76139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.01124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.26134,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.51103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
92.76118,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.26137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.51109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
93.76133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.01097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.26115,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.51087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
94.7613,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,0,
95.0113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95.26141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95.51125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
95.76121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.0111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.26118,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.51106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
96.76134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.01115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.26136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.5111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
97.76126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.01109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.26132,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.51119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
98.76135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.01148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.26147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.51117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
99.76131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.01121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.26133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.51094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
100.76141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.01115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.26129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.51127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
101.76135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.51151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
102.76125,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.01098,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.26127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.51107,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
103.76134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.01095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.26129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.51115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
104.76125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.01122,0,0,200.0016000128,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.26133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.51111,0,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105.76143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.01116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.26128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,0,0,
106.51101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
106.76135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.01136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.26136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.51105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
107.76124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.01101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.26134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108.5112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
108.76136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.01099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.26119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.51114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
109.76132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.01122,0,0,200.0016000128,0,0,0,0,0,0,0,0,0,0,0,0,200.0016000128,0,0,
110.26147,0,0,1000.04000160006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
110.5114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.006400102402,400.006400102402,0,0,
